,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
228,1,57,1,2,1,2320,-1,2,2,19300,2024-06-01,2471.9843
229,1,57,1,2,1,2330,-1,2,2,13820,2024-06-01,2102.9975
230,1,57,1,2,1,2360,-1,2,2,33860,2024-06-01,3184.8814
231,1,57,1,2,1,2545,-1,2,1,13820,2024-06-01,2065.714
232,1,57,1,2,1,2555,-1,2,2,19300,2024-06-01,1895.8341
233,1,57,1,2,1,2600,-1,2,2,22520,2024-06-01,2196.7571
234,1,57,1,2,1,2640,-1,2,2,19300,2024-06-01,2491.9803
235,1,57,1,2,1,2640,-1,2,2,22520,2024-06-01,3188.7797
236,1,57,1,2,1,2722,-1,2,2,13820,2024-06-01,2274.4932
237,1,57,1,2,1,2722,-1,2,2,19300,2024-06-01,4639.9696
238,1,57,1,2,1,3150,-1,2,2,19300,2024-06-01,2047.4207
239,1,57,1,2,1,3230,-1,2,2,13820,2024-06-01,2513.0021
240,1,57,1,2,1,3245,-1,2,2,13820,2024-06-01,2144.8782
241,1,57,1,2,1,3245,-1,2,2,26620,2024-06-01,5273.3094
242,1,57,1,2,1,3255,-1,2,2,12220,2024-06-01,5805.6551
243,1,57,1,2,1,3255,-1,2,2,13820,2024-06-01,10590.728299999999
244,1,57,1,2,1,3255,-1,2,2,19300,2024-06-01,6373.304
245,1,57,1,2,1,3255,-1,2,2,33860,2024-06-01,5287.6091
246,1,57,1,2,1,3258,-1,2,2,13820,2024-06-01,3174.4435
247,1,57,1,2,1,3323,-1,1,2,26620,2024-06-01,1978.7107
248,1,57,1,2,1,3430,-1,2,1,13820,2024-06-01,3319.4222
249,1,57,1,2,1,3500,-1,2,1,33860,2024-06-01,2719.6842
250,1,57,1,2,1,3550,-1,2,2,13820,2024-06-01,2267.2122
251,1,57,1,2,1,3602,-1,2,2,33660,2024-06-01,2782.5773
252,1,57,1,2,1,3603,-1,2,1,12220,2024-06-01,7683.9069
253,1,57,1,2,1,3603,-1,2,1,33660,2024-06-01,2714.349
254,1,57,1,2,1,3645,-1,2,2,12220,2024-06-01,3560.6324
255,1,57,1,2,1,3645,-1,2,2,19300,2024-06-01,2340.9495
256,1,57,1,2,1,3648,-1,2,1,13820,2024-06-01,1978.7107
257,1,57,1,2,1,3648,-1,2,1,26620,2024-06-01,1932.3752
258,1,57,1,2,1,3870,-1,2,1,13820,2024-06-01,2530.4325
259,1,57,1,2,1,4010,-1,2,2,12220,2024-06-01,3615.3201
260,1,57,1,2,1,4020,-1,2,2,22520,2024-06-01,1918.5252
261,1,57,1,2,1,4110,-1,2,2,33860,2024-06-01,2263.6471
262,1,57,1,2,1,4130,-1,2,1,33860,2024-06-01,1932.3752
263,1,57,1,2,1,4220,-1,2,1,26620,2024-06-01,2020.171
264,1,57,1,2,1,4220,-1,2,2,33660,2024-06-01,2714.3097
265,1,57,1,2,1,4350,-1,2,1,13820,2024-06-01,2530.469
266,1,57,1,2,1,4350,-1,2,1,22520,2024-06-01,2435.2098
267,1,57,1,2,1,4350,-1,2,2,12220,2024-06-01,1844.0285
268,1,57,1,2,1,4510,-1,2,1,12220,2024-06-01,2263.6471
269,1,57,1,2,1,4510,-1,2,1,13820,2024-06-01,3184.8814
270,1,57,1,2,1,4510,-1,2,1,22520,2024-06-01,2668.5315
271,1,57,1,2,1,4510,-1,2,2,13820,2024-06-01,2715.4132
272,1,57,1,2,1,4600,-1,2,2,13820,2024-06-01,3162.9435
273,1,57,1,2,1,4600,-1,2,2,19300,2024-06-01,2288.2058
274,1,57,1,2,1,4700,-1,2,2,22520,2024-06-01,2809.6022
275,1,57,1,2,1,4700,-1,2,2,33860,2024-06-01,2008.8043
276,1,57,1,2,1,4710,-1,2,2,13820,2024-06-01,1666.3898
277,1,57,1,2,1,4720,-1,2,1,13820,2024-06-01,11146.6694
278,1,57,1,2,1,4720,-1,2,2,13820,2024-06-01,2267.2122
279,1,57,1,2,1,4720,-1,2,2,26620,2024-06-01,3451.5779
280,1,57,1,2,1,4760,-1,2,2,13820,2024-06-01,2120.4108
281,1,57,1,2,1,4760,-1,2,2,19300,2024-06-01,2612.1676
282,1,57,1,2,1,4810,-1,2,2,13820,2024-06-01,3483.8581000000004
283,1,57,1,2,1,4840,-1,2,2,13820,2024-06-01,1932.3752
284,1,57,1,2,1,4840,-1,2,2,33660,2024-06-01,2132.8098
285,1,57,1,2,1,4850,-1,2,2,13820,2024-06-01,8768.1654
286,1,57,1,2,1,4920,-1,2,1,13820,2024-06-01,2541.512
287,1,57,1,2,1,4920,-1,2,2,13820,2024-06-01,1988.3214
288,1,57,1,2,1,4920,-1,2,2,19300,2024-06-01,2057.9374
289,1,57,1,2,1,4965,-1,2,2,13820,2024-06-01,2065.714
290,1,57,1,2,1,4965,-1,2,2,26620,2024-06-01,3235.991
291,1,57,1,2,1,5000,-1,2,2,22520,2024-06-01,2225.8912
292,1,57,1,2,1,5100,-1,2,1,13820,2024-06-01,2004.6584
293,1,57,1,2,1,5120,-1,2,2,13820,2024-06-01,6188.0437999999995
294,1,57,1,2,1,5160,-1,2,1,13820,2024-06-01,2407.1696
295,1,57,1,2,1,5165,-1,2,2,19300,2024-06-01,2673.888
296,1,57,1,2,1,5165,-1,2,2,33860,2024-06-01,2065.714
297,1,57,1,2,1,5260,-1,2,2,19300,2024-06-01,2124.6574
298,1,57,1,2,1,5330,-1,2,1,12220,2024-06-01,2062.2814
299,1,57,1,2,1,5360,-1,2,2,26620,2024-06-01,2826.7413
300,1,57,1,2,1,5400,-1,2,2,13820,2024-06-01,3203.4715
301,1,57,1,2,1,5710,-1,2,2,22520,2024-06-01,2700.508
302,1,57,1,2,1,5840,-1,2,1,12220,2024-06-01,2455.6192
303,1,57,1,2,1,5840,-1,2,1,19300,2024-06-01,2026.6133
304,1,57,1,2,1,5840,-1,2,2,26620,2024-06-01,1864.6129
305,1,57,1,2,1,5860,-1,2,1,13820,2024-06-01,2809.6022
306,1,57,1,2,1,5860,-1,2,2,13820,2024-06-01,2131.3024
307,1,57,1,2,1,7750,-1,2,1,13820,2024-06-01,3379.9251
308,1,57,1,2,1,7750,-1,2,2,33660,2024-06-01,3291.6697
309,1,57,1,2,1,8620,-1,2,1,19300,2024-06-01,2773.471
310,1,57,1,2,1,8740,-1,2,1,26620,2024-06-01,2838.5397
311,1,57,1,2,1,8740,-1,2,2,33860,2024-06-01,2004.6584
312,1,57,1,2,1,8750,-1,2,2,12220,2024-06-01,3110.301
313,1,57,1,2,1,9130,-1,2,1,19300,2024-06-01,1856.3227
314,1,57,1,2,1,9620,-1,2,2,33860,2024-06-01,2731.2548
315,1,57,2,1,1,-1,-1,1,2,13820,2024-06-01,2361.058
316,1,57,2,1,1,-1,-1,1,2,22520,2024-06-01,1991.2969
317,1,57,2,1,1,-1,-1,2,1,12220,2024-06-01,12176.8104
318,1,57,2,1,1,-1,-1,2,1,13820,2024-06-01,27009.5335
319,1,57,2,1,1,-1,-1,2,1,19300,2024-06-01,5791.6453
320,1,57,2,1,1,-1,-1,2,1,22520,2024-06-01,1612.4705
321,1,57,2,1,1,-1,-1,2,1,26620,2024-06-01,5224.6834
322,1,57,2,1,1,-1,-1,2,1,33660,2024-06-01,15849.9157
323,1,57,2,1,1,-1,-1,2,1,33860,2024-06-01,9989.3431
324,1,57,2,1,1,-1,-1,2,2,12220,2024-06-01,15781.884
325,1,57,2,1,1,-1,-1,2,2,13820,2024-06-01,181183.404
326,1,57,2,1,1,-1,-1,2,2,19300,2024-06-01,56543.093
327,1,57,2,1,1,-1,-1,2,2,22520,2024-06-01,19164.3314
328,1,57,2,1,1,-1,-1,2,2,26620,2024-06-01,42584.233
329,1,57,2,1,1,-1,-1,2,2,33660,2024-06-01,34795.9313
330,1,57,2,1,1,-1,-1,2,2,33860,2024-06-01,51174.5107
331,1,57,2,1,1,150,-1,2,2,26620,2024-06-01,4644.3411
332,1,57,2,1,1,310,-1,2,2,13820,2024-06-01,2557.6451
333,1,57,2,1,1,310,-1,2,2,33660,2024-06-01,1888.4726
334,1,57,2,1,1,310,-1,2,2,33860,2024-06-01,4580.1979
335,1,57,2,1,1,410,-1,2,2,26620,2024-06-01,3261.6996
336,1,57,2,1,1,440,-1,2,2,13820,2024-06-01,2110.1122
337,1,57,2,1,1,440,-1,2,2,26620,2024-06-01,2521.5327
338,1,57,2,1,1,440,4110,2,2,12220,2024-06-01,7228.4067
339,1,57,2,1,1,530,-1,2,2,26620,2024-06-01,2472.2254
340,1,57,2,1,1,705,-1,2,2,13820,2024-06-01,3042.5957
341,1,57,2,1,1,750,-1,2,2,26620,2024-06-01,1888.0054
342,1,57,2,1,1,1021,-1,2,2,26620,2024-06-01,8090.1555
343,1,57,2,1,1,1065,-1,2,2,33860,2024-06-01,2291.2896
344,1,57,2,1,1,1108,-1,2,2,13820,2024-06-01,2309.4346
345,1,57,2,1,1,2040,-1,2,2,33860,2024-06-01,2119.987
346,1,57,2,1,1,2100,-1,2,2,19300,2024-06-01,2457.7892
347,1,57,2,1,1,2710,-1,2,2,26620,2024-06-01,2363.5021
348,1,57,2,1,1,2752,-1,2,2,13820,2024-06-01,2932.0359
349,1,57,2,1,1,2752,-1,2,2,33860,2024-06-01,2085.571
350,1,57,2,1,1,3255,-1,1,2,33660,2024-06-01,2246.2735
351,1,57,2,1,1,3255,-1,2,1,19300,2024-06-01,2809.849
352,1,57,2,1,1,3725,-1,2,2,33660,2024-06-01,2622.6702
353,1,57,2,1,1,3802,-1,2,1,13820,2024-06-01,2355.0711
354,1,57,2,1,1,3870,-1,2,1,13820,2024-06-01,2813.25
355,1,57,2,1,1,3930,-1,2,2,22520,2024-06-01,2547.6042
356,1,57,2,1,1,3930,-1,2,2,26620,2024-06-01,2004.5539
357,1,57,2,1,1,4000,-1,1,2,33860,2024-06-01,5768.1035
358,1,57,2,1,1,4000,-1,2,1,33860,2024-06-01,3620.8906
359,1,57,2,1,1,4020,-1,2,2,13820,2024-06-01,3136.32
360,1,57,2,1,1,4210,-1,2,2,19300,2024-06-01,2023.155
361,1,57,2,1,1,4210,-1,2,2,26620,2024-06-01,5614.8102
362,1,57,2,1,1,4220,-1,2,1,13820,2024-06-01,6009.1081
363,1,57,2,1,1,4220,-1,2,1,33660,2024-06-01,3015.4963
364,1,57,2,1,1,4220,-1,2,2,13820,2024-06-01,4709.2202
365,1,57,2,1,1,4220,-1,2,2,26620,2024-06-01,3313.8989
366,1,57,2,1,1,4252,-1,2,2,13820,2024-06-01,3322.1456
